ts,host,pid,ppid,uid,user,exe,cmdline,syscall,path,dir,filename,ext,new_path,bytes_written,perm,owner,retval,from_writable_exec,is_attack,campaign_id,minute,is_sensitive_path,is_backup_path,is_exec_from_writable,is_delete_backup,label
2026-01-19 10:46:39,app1,17724,22,1001,backup,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/home/xmmzxoxhp.pdf,/home,xmmzxoxhp.pdf,.pdf,,2268,,,0,1,1,CAMP-RW-001,2026-01-19 10:46:00,1,0,1,0,1
2026-01-19 11:22:53,db1,3779,23,0,root,/usr/bin/vim,/usr/bin/vim,execve,/srv/backup/jkroy.bak,/srv/backup,jkroy.bak,.bak,,0,,,0,0,0,,2026-01-19 11:22:00,0,1,0,0,0
2026-01-19 10:45:53,app1,937,22,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,open,/home/user1/docs/hfrmh.docx,/home/user1/docs,hfrmh.docx,.docx,,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:45:00,0,0,1,0,1
2026-01-19 10:48:20,app1,40045,24,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/opt/app/data/wuvqwpsujf.pdf,/opt/app/data,wuvqwpsujf.pdf,.pdf,,39335,,,0,1,1,CAMP-RW-001,2026-01-19 10:48:00,1,0,1,0,1
2026-01-19 10:12:55,db1,16113,23,1001,backup,/usr/bin/bash,/usr/bin/bash,unlink,/var/tmp/work/gafmatmctss.doc,/var/tmp/work,gafmatmctss.doc,.doc,,0,,,0,0,0,,2026-01-19 10:12:00,0,0,0,0,0
2026-01-19 09:56:26,fs1,18332,29,1001,backup,/usr/sbin/rsyslogd,/usr/sbin/rsyslogd,open,/var/tmp/scratch/bzjqkmpzxr.txt,/var/tmp/scratch,bzjqkmpzxr.txt,.txt,,0,,,0,0,0,,2026-01-19 09:56:00,0,0,0,0,0
2026-01-19 10:47:26,app1,11360,27,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,rename,/opt/app/data/kpjckzqdmcv.pdf,/opt/app/data,kpjckzqdmcv.pdf,.pdf,/var/tmp/work/kpjckzqdmcv.pdf.encrypted,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:47:00,1,0,1,0,1
2026-01-19 10:49:11,app1,35499,74,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/var/lib/gctbasegwu.docx,/var/lib,gctbasegwu.docx,.docx,,23867,,,0,1,1,CAMP-RW-001,2026-01-19 10:49:00,1,0,1,0,1
2026-01-19 10:49:59,app1,35454,65,1002,user1,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,rename,/home/hkhdbcfv.pdf,/home,hkhdbcfv.pdf,.pdf,/home/hkhdbcfv.pdf.encrypted,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:49:00,1,0,1,0,1
2026-01-19 10:43:34,app1,33095,21,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,unlink,/srv/backup/sytoyrpieb.bak,/home,vldca.db,.db,,0,,root:root,0,1,1,CAMP-RW-001,2026-01-19 10:43:00,1,0,1,1,1
2026-01-19 10:07:26,fs1,43132,93,1000,app,/usr/local/bin/backupd,/usr/local/bin/backupd --target /srv/backup --inc,execve,/srv/backup/xpjcorei.bak,/srv/backup,xpjcorei.bak,.bak,,0,,,0,0,0,CAMP-BENIGN-BACKUP,2026-01-19 10:07:00,0,1,0,0,0
2026-01-19 10:45:30,app1,13672,28,0,root,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,unlink,/srv/backup/caujvrou.bak,/var/lib,quhsgh.bak,.bak,,7920,,,0,1,1,CAMP-RW-001,2026-01-19 10:45:00,1,0,1,1,1
2026-01-19 10:44:07,app1,6730,94,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,unlink,/srv/backup/tynbfs.bak,/home/user1/docs,vcchtojpcyz.xlsx,.xlsx,/var/lib/vcchtojpcyz.xlsx.encrypted,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:44:00,0,0,1,1,1
2026-01-19 10:44:28,app1,24875,25,0,root,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/home/user1/docs/csowpaxejyn.xlsx,/home/user1/docs,csowpaxejyn.xlsx,.xlsx,,209509,,,0,1,1,CAMP-RW-001,2026-01-19 10:44:00,0,0,1,0,1
2026-01-19 10:03:11,fs1,4757,74,1000,app,/usr/local/bin/backupd,/usr/local/bin/backupd --target /srv/backup --inc,write,/mnt/backup/grhtpmu.doc,/mnt/backup,grhtpmu.doc,.doc,,5800,,,0,0,0,CAMP-BENIGN-BACKUP,2026-01-19 10:03:00,0,1,0,0,0
2026-01-19 10:46:27,app1,28799,16,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,rename,/home/lqlqiklighe.docx,/home,lqlqiklighe.docx,.docx,/var/tmp/work/lqlqiklighe.docx.encrypted,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:46:00,1,0,1,0,1
2026-01-19 10:43:48,app1,33112,38,1002,user1,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/opt/app/data/jowsmzjmbx.xlsx,/opt/app/data,jowsmzjmbx.xlsx,.xlsx,,24234,,,0,1,1,CAMP-RW-001,2026-01-19 10:43:00,1,0,1,0,1
2026-01-19 10:15:43,app1,584,51,1001,backup,/usr/sbin/rsyslogd,/usr/sbin/rsyslogd,open,/home/djmamqizc.txt,/home,djmamqizc.txt,.txt,,0,,,0,0,0,,2026-01-19 10:15:00,1,0,0,0,0
2026-01-19 10:16:14,fs1,3257,90,1002,user1,/usr/local/bin/backupd,/usr/local/bin/backupd --target /srv/backup --full,write,/home/dskli.cfg,/home,dskli.cfg,.cfg,,8642,,,0,0,0,,2026-01-19 10:16:00,1,0,0,0,0
2026-01-19 11:13:43,app1,30868,31,0,root,/usr/bin/cp,/usr/bin/cp,write,/mnt/backup/hngugzbp.log,/mnt/backup,hngugzbp.log,.log,,2961,,,0,0,0,,2026-01-19 11:13:00,0,1,0,0,0
2026-01-19 10:13:53,fs1,44064,1,1001,backup,/usr/sbin/rsyslogd,/usr/sbin/rsyslogd,execve,/var/tmp/scratch/bemdjcwdzdz.xls,/var/tmp/scratch,bemdjcwdzdz.xls,.xls,,0,,,0,0,0,,2026-01-19 10:13:00,0,0,0,0,0
2026-01-19 10:04:48,fs1,11659,80,0,root,/usr/local/bin/backupd,/usr/local/bin/backupd --target /srv/backup --inc,rename,/srv/backup/qleozyqsgnn.log,/srv/backup,qleozyqsgnn.log,.log,/srv/backup/qleozyqsgnn.log.rotated,0,,,0,0,0,CAMP-BENIGN-BACKUP,2026-01-19 10:04:00,0,1,0,0,0
2026-01-19 10:43:38,db1,31075,15,1002,user1,/usr/local/bin/backupd,/usr/local/bin/backupd --target /srv/backup --full,write,/var/tmp/work/nbvzhxaner.log,/var/tmp/work,nbvzhxaner.log,.log,,3496,,,0,0,0,,2026-01-19 10:43:00,0,0,0,0,0
2026-01-19 10:49:21,app1,10686,93,0,root,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/srv/data/oemry.pdf,/srv/data,oemry.pdf,.pdf,,23629,,,0,1,1,CAMP-RW-001,2026-01-19 10:49:00,1,0,1,0,1
2026-01-19 09:32:31,fs1,37750,85,1002,user1,/usr/bin/python3,/usr/bin/python3 /opt/app/maint.py,chmod,/var/tmp/work/vmdhi.bak,/var/tmp/work,vmdhi.bak,.bak,,0,400.0,,0,0,0,,2026-01-19 09:32:00,0,0,0,0,0
2026-01-19 10:44:52,app1,25446,68,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,rename,/etc/hkmtdvbc.db,/etc,hkmtdvbc.db,.db,/var/tmp/scratch/hkmtdvbc.db.encrypted,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:44:00,1,0,1,0,1
2026-01-19 10:47:52,app1,26496,27,0,root,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/home/mgpxnjen.doc,/home,mgpxnjen.doc,.doc,,8604,,,0,1,1,CAMP-RW-001,2026-01-19 10:47:00,1,0,1,0,1
2026-01-19 11:03:01,fs1,27321,1,1000,app,/usr/local/bin/backupd,/usr/local/bin/backupd --target /srv/backup --full,open,/var/lib/nbepthsiwt.txt,/var/lib,nbepthsiwt.txt,.txt,,0,,,0,0,0,,2026-01-19 11:03:00,1,0,0,0,0
2026-01-19 10:43:50,app1,13103,23,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/home/hnbtjsve.doc,/home,hnbtjsve.doc,.doc,,61825,,,0,1,1,CAMP-RW-001,2026-01-19 10:43:00,1,0,1,0,1
2026-01-19 10:43:20,app1,11262,80,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,rename,/opt/app/data/yubcfwrwz.xlsx,/opt/app/data,yubcfwrwz.xlsx,.xlsx,/var/tmp/scratch/yubcfwrwz.xlsx.encrypted,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:43:00,1,0,1,0,1
2026-01-19 10:49:25,app1,8364,15,1002,user1,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,unlink,/srv/backup/ctsxm.bak,/home,igiyjzz.xlsx,.xlsx,,5140,,,0,1,1,CAMP-RW-001,2026-01-19 10:49:00,1,0,1,1,1
2026-01-19 11:16:36,app1,18429,18,1000,app,/usr/sbin/logrotate,/usr/sbin/logrotate /etc/logrotate.conf,write,/var/tmp/work/xiysncq.xls,/var/tmp/work,xiysncq.xls,.xls,,17341,,,0,0,0,,2026-01-19 11:16:00,0,0,0,0,0
2026-01-19 10:05:08,fs1,23476,71,1000,app,/usr/local/bin/backupd,/usr/local/bin/backupd --target /srv/backup --inc,rename,/srv/backup/hvedadrs.cfg,/srv/backup,hvedadrs.cfg,.cfg,/srv/backup/hvedadrs.cfg.rotated,0,,,0,0,0,CAMP-BENIGN-BACKUP,2026-01-19 10:05:00,0,1,0,0,0
2026-01-19 10:03:36,fs1,44957,8,1001,backup,/usr/local/bin/backupd,/usr/local/bin/backupd --target /srv/backup --inc,write,/mnt/backup/mvmdodcbqyv.txt,/mnt/backup,mvmdodcbqyv.txt,.txt,,5684,,,0,0,0,CAMP-BENIGN-BACKUP,2026-01-19 10:03:00,0,1,0,0,0
2026-01-19 09:58:23,app1,29973,27,0,root,/usr/bin/mv,/usr/bin/mv,execve,/var/tmp/scratch/tpetohzlbsa.txt,/var/tmp/scratch,tpetohzlbsa.txt,.txt,,0,,,0,0,0,,2026-01-19 09:58:00,0,0,0,0,0
2026-01-19 10:48:50,app1,31256,54,0,root,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/var/lib/rricptqip.xls,/var/lib,rricptqip.xls,.xls,,37183,,,0,1,1,CAMP-RW-001,2026-01-19 10:48:00,1,0,1,0,1
2026-01-19 10:49:46,app1,44975,40,0,root,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,rename,/opt/app/data/njgqjqxf.doc,/opt/app/data,njgqjqxf.doc,.doc,/opt/app/data/njgqjqxf.doc.encrypted,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:49:00,1,0,1,0,1
2026-01-19 10:45:11,app1,28450,36,1001,backup,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,unlink,/srv/backup/sjagco.bak,/srv/data/projects,joblrirtiv.bak,.bak,,29786,,,0,1,1,CAMP-RW-001,2026-01-19 10:45:00,0,0,1,1,1
2026-01-19 09:48:59,app1,3232,45,0,root,/usr/local/bin/backupd,/usr/local/bin/backupd --target /srv/backup --full,execve,/var/tmp/cache/mmrnw.cfg,/var/tmp/cache,mmrnw.cfg,.cfg,,0,,,0,0,0,,2026-01-19 09:48:00,0,0,0,0,0
2026-01-19 10:49:06,app1,3107,24,0,root,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/var/lib/oovzf.bak,/var/lib,oovzf.bak,.bak,,29222,,,0,1,1,CAMP-RW-001,2026-01-19 10:49:00,1,0,1,0,1
2026-01-19 11:28:12,fs1,15012,64,1000,app,/usr/bin/vim,/usr/bin/vim,open,/var/tmp/work/ynsbrax.bak,/var/tmp/work,ynsbrax.bak,.bak,,0,,,0,0,0,,2026-01-19 11:28:00,0,0,0,0,0
2026-01-19 11:04:34,fs1,14061,66,0,root,/usr/local/bin/backupd,/usr/local/bin/backupd --target /srv/backup --full,open,/var/tmp/work/ijdusbt.txt,/var/tmp/work,ijdusbt.txt,.txt,,0,,,0,0,0,,2026-01-19 11:04:00,0,0,0,0,0
2026-01-19 10:08:39,db1,41001,49,1000,app,/usr/local/bin/backupd,/usr/local/bin/backupd --target /srv/backup --full,write,/var/tmp/cache/pghhtfqynf.txt,/var/tmp/cache,pghhtfqynf.txt,.txt,,517,,,0,0,0,,2026-01-19 10:08:00,0,0,0,0,0
2026-01-19 10:47:40,app1,41479,97,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/opt/app/data/jjwgwmgrf.db,/opt/app/data,jjwgwmgrf.db,.db,,14341,,,0,1,1,CAMP-RW-001,2026-01-19 10:47:00,1,0,1,0,1
2026-01-19 10:47:57,app1,26472,58,0,root,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,unlink,/srv/backup/mdorukg.bak,/etc,aiqzfympehp.doc,.doc,,12176,,,0,1,1,CAMP-RW-001,2026-01-19 10:47:00,1,0,1,1,1
2026-01-19 11:24:45,app1,35306,74,1001,backup,/usr/bin/bash,/usr/bin/bash,open,/var/tmp/cache/amhgrddyfd.log,/var/tmp/cache,amhgrddyfd.log,.log,,0,,,0,0,0,,2026-01-19 11:24:00,0,0,0,0,0
2026-01-19 11:18:10,fs1,1238,8,1001,backup,/usr/sbin/logrotate,/usr/sbin/logrotate /etc/logrotate.conf,open,/var/tmp/work/brxmvshry.txt,/var/tmp/work,brxmvshry.txt,.txt,,0,,,0,0,0,,2026-01-19 11:18:00,0,0,0,0,0
2026-01-19 10:49:42,app1,25073,96,1002,user1,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,rename,/srv/data/zrrwzkuikhy.docx,/srv/data,zrrwzkuikhy.docx,.docx,/var/tmp/cache/zrrwzkuikhy.docx.encrypted,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:49:00,1,0,1,0,1
2026-01-19 10:43:08,app1,22761,18,1001,backup,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,unlink,/var/lib/vycnguyrfub.pdf,/var/lib,vycnguyrfub.pdf,.pdf,,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:43:00,1,0,1,0,1
2026-01-19 10:47:38,app1,31230,62,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/home/user1/docs/qzljhgmnr.pdf,/home/user1/docs,qzljhgmnr.pdf,.pdf,,28537,,,0,1,1,CAMP-RW-001,2026-01-19 10:47:00,0,0,1,0,1
2026-01-19 09:48:59,app1,16772,41,1001,backup,/usr/bin/cp,/usr/bin/cp,open,/var/tmp/work/axgxi.docx,/var/tmp/work,axgxi.docx,.docx,,0,,,0,0,0,,2026-01-19 09:48:00,0,0,0,0,0
2026-01-19 10:46:11,app1,27480,90,0,root,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/opt/app/data/twpgggoa.doc,/opt/app/data,twpgggoa.doc,.doc,,2003,,,0,1,1,CAMP-RW-001,2026-01-19 10:46:00,1,0,1,0,1
2026-01-19 10:44:51,app1,33099,39,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/srv/data/projects/jcbrbkfu.db,/srv/data/projects,jcbrbkfu.db,.db,,43467,,,0,1,1,CAMP-RW-001,2026-01-19 10:44:00,0,0,1,0,1
2026-01-19 10:41:27,app1,39839,36,0,root,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,open,/home/user1/docs/seuvpioiv.doc,/home/user1/docs,seuvpioiv.doc,.doc,,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:41:00,0,0,1,0,1
2026-01-19 10:37:14,app1,45386,22,1000,app,/usr/bin/python3,/usr/bin/python3 /opt/app/maint.py,open,/var/tmp/work/hctqvbo.log,/var/tmp/work,hctqvbo.log,.log,,0,,,0,0,0,,2026-01-19 10:37:00,0,0,0,0,0
2026-01-19 10:45:07,app1,42659,15,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,unlink,/var/lib/nwlfof.bak,/var/lib,nwlfof.bak,.bak,,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:45:00,1,0,1,1,1
2026-01-19 10:50:25,app1,2527,31,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/srv/data/qpwzscn.db,/srv/data,qpwzscn.db,.db,,11232,,,0,1,1,CAMP-RW-001,2026-01-19 10:50:00,1,0,1,0,1
2026-01-19 10:45:45,app1,40371,30,1001,backup,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/opt/app/data/eyhskinkhtv.pdf,/opt/app/data,eyhskinkhtv.pdf,.pdf,,21701,,,0,1,1,CAMP-RW-001,2026-01-19 10:45:00,1,0,1,0,1
2026-01-19 10:26:05,db1,21323,81,1000,app,/usr/bin/cp,/usr/bin/cp,execve,/opt/app/data/wirnn.xlsx,/opt/app/data,wirnn.xlsx,.xlsx,,0,,,0,0,0,,2026-01-19 10:26:00,1,0,0,0,0
2026-01-19 10:47:05,app1,34346,34,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,unlink,/srv/data/cdqcjik.docx,/srv/data,cdqcjik.docx,.docx,,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:47:00,1,0,1,0,1
2026-01-19 10:32:27,app1,6139,91,0,root,/usr/bin/python3,/usr/bin/python3 /opt/app/maint.py,open,/var/tmp/cache/nudkngqttk.log,/var/tmp/cache,nudkngqttk.log,.log,,0,,,0,0,0,,2026-01-19 10:32:00,0,0,0,0,0
2026-01-19 11:21:56,app1,32554,74,1000,app,/usr/bin/mv,/usr/bin/mv,open,/var/tmp/cache/sbocg.tmp,/var/tmp/cache,sbocg.tmp,.tmp,,0,,,-1,0,0,,2026-01-19 11:21:00,0,0,0,0,0
2026-01-19 10:48:29,app1,35414,24,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,rename,/home/user1/docs/rfuel.bak,/home/user1/docs,rfuel.bak,.bak,/var/tmp/scratch/rfuel.bak.encrypted,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:48:00,0,0,1,0,1
2026-01-19 10:46:50,app1,1677,41,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,open,/home/user1/docs/hsctxywo.xls,/home/user1/docs,hsctxywo.xls,.xls,,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:46:00,0,0,1,0,1
2026-01-19 10:42:57,app1,1164,35,1002,user1,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,rename,/home/adssven.xls,/home,adssven.xls,.xls,/var/tmp/work/adssven.xls.encrypted,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:42:00,1,0,1,0,1
2026-01-19 10:43:41,app1,43293,30,0,root,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/var/lib/rnopl.xlsx,/var/lib,rnopl.xlsx,.xlsx,,9030,,,0,1,1,CAMP-RW-001,2026-01-19 10:43:00,1,0,1,0,1
2026-01-19 10:47:25,app1,19994,35,1002,user1,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/etc/yccgkykdq.doc,/etc,yccgkykdq.doc,.doc,,17757,,,0,1,1,CAMP-RW-001,2026-01-19 10:47:00,1,0,1,0,1
2026-01-19 10:54:02,fs1,46331,51,0,root,/usr/bin/python3,/usr/bin/python3 /opt/app/maint.py,open,/var/tmp/cache/boltjmo.log,/var/tmp/cache,boltjmo.log,.log,,0,,,0,0,0,,2026-01-19 10:54:00,0,0,0,0,0
2026-01-19 10:48:43,app1,47092,27,0,root,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/etc/ziuqtlkhk.bak,/etc,ziuqtlkhk.bak,.bak,,5490,,,0,1,1,CAMP-RW-001,2026-01-19 10:48:00,1,0,1,0,1
2026-01-19 10:57:24,app1,2760,68,1001,backup,/usr/bin/mv,/usr/bin/mv,write,/var/tmp/cache/fnesmx.txt,/var/tmp/cache,fnesmx.txt,.txt,,5503,,,0,0,0,,2026-01-19 10:57:00,0,0,0,0,0
2026-01-19 10:45:24,app1,34017,33,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/srv/data/csjcwjheqkj.xlsx,/srv/data,csjcwjheqkj.xlsx,.xlsx,,47326,,,0,1,1,CAMP-RW-001,2026-01-19 10:45:00,1,0,1,0,1
2026-01-19 10:01:30,db1,18622,88,0,root,/usr/sbin/logrotate,/usr/sbin/logrotate /etc/logrotate.conf,write,/etc/olkknplir.doc,/etc,olkknplir.doc,.doc,,2132,,,0,0,0,,2026-01-19 10:01:00,1,0,0,0,0
2026-01-19 10:25:00,app1,26316,63,1000,app,/usr/bin/python3,/usr/bin/python3 /opt/app/maint.py,chown,/var/tmp/scratch/ruwtvmail.db,/var/tmp/scratch,ruwtvmail.db,.db,,0,,backup:backup,0,0,0,,2026-01-19 10:25:00,0,0,0,0,0
2026-01-19 10:44:48,app1,5346,27,1002,user1,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/srv/data/khvbt.db,/srv/data,khvbt.db,.db,,43657,,,0,1,1,CAMP-RW-001,2026-01-19 10:44:00,1,0,1,0,1
2026-01-19 10:41:58,app1,40052,46,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/srv/data/projects/sepodmeaq.pdf,/srv/data/projects,sepodmeaq.pdf,.pdf,,22572,,,0,1,1,CAMP-RW-001,2026-01-19 10:41:00,0,0,1,0,1
2026-01-19 10:50:46,app1,7202,21,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/srv/data/projects/snxljtvrxjh.doc,/srv/data/projects,snxljtvrxjh.doc,.doc,,43025,,,0,1,1,CAMP-RW-001,2026-01-19 10:50:00,0,0,1,0,1
2026-01-19 10:41:44,app1,3962,22,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,unlink,/srv/backup/trftuiysj.bak,/srv/data,tutzmqcokbr.xls,.xls,/var/tmp/work/tutzmqcokbr.xls.encrypted,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:41:00,1,0,1,1,1
2026-01-19 09:51:30,db1,1401,28,0,root,/usr/bin/vim,/usr/bin/vim,unlink,/srv/data/elirjs.log,/srv/data,elirjs.log,.log,,0,,,0,0,0,,2026-01-19 09:51:00,1,0,0,0,0
2026-01-19 10:51:49,db1,39947,82,0,root,/usr/local/bin/backupd,/usr/local/bin/backupd --target /srv/backup --full,execve,/var/tmp/work/jdmgktfhaky.txt,/var/tmp/work,jdmgktfhaky.txt,.txt,,0,,,0,0,0,,2026-01-19 10:51:00,0,0,0,0,0
2026-01-19 10:41:37,app1,22913,64,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,unlink,/opt/app/data/spjekt.doc,/opt/app/data,spjekt.doc,.doc,,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:41:00,1,0,1,0,1
2026-01-19 09:56:59,fs1,40840,10,1000,app,/usr/sbin/logrotate,/usr/sbin/logrotate /etc/logrotate.conf,unlink,/var/tmp/work/efffyqdnxka.tmp,/var/tmp/work,efffyqdnxka.tmp,.tmp,,0,,,0,0,0,,2026-01-19 09:56:00,0,0,0,0,0
2026-01-19 11:18:26,app1,6819,69,0,root,/usr/local/bin/backupd,/usr/local/bin/backupd --target /srv/backup --full,open,/var/tmp/work/rexpbezlbgs.cfg,/var/tmp/work,rexpbezlbgs.cfg,.cfg,,0,,,0,0,0,,2026-01-19 11:18:00,0,0,0,0,0
2026-01-19 10:47:38,app1,39048,24,1001,backup,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/home/jwqjqbv.doc,/home,jwqjqbv.doc,.doc,,22218,,,0,1,1,CAMP-RW-001,2026-01-19 10:47:00,1,0,1,0,1
2026-01-19 10:50:44,app1,40839,33,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,chmod,/srv/data/projects/zdmfrbhy.doc,/srv/data/projects,zdmfrbhy.doc,.doc,,0,777.0,,0,1,1,CAMP-RW-001,2026-01-19 10:50:00,0,0,1,0,1
2026-01-19 10:41:56,app1,28019,20,0,root,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,rename,/var/lib/tmimcnr.db,/var/lib,tmimcnr.db,.db,/var/tmp/scratch/tmimcnr.db.encrypted,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:41:00,1,0,1,0,1
2026-01-19 11:13:14,fs1,12038,9,0,root,/usr/bin/python3,/usr/bin/python3 /opt/app/maint.py,open,/var/tmp/work/lbbad.doc,/var/tmp/work,lbbad.doc,.doc,,0,,,0,0,0,,2026-01-19 11:13:00,0,0,0,0,0
2026-01-19 10:48:58,app1,49475,43,1000,app,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,open,/var/lib/shqwwkscjkg.xlsx,/var/lib,shqwwkscjkg.xlsx,.xlsx,,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:48:00,1,0,1,0,1
2026-01-19 10:09:45,fs1,46247,5,1000,app,/usr/local/bin/backupd,/usr/local/bin/backupd --target /srv/backup --inc,open,/mnt/backup/wurdrqxliyn.log,/mnt/backup,wurdrqxliyn.log,.log,,0,,,0,0,0,CAMP-BENIGN-BACKUP,2026-01-19 10:09:00,0,1,0,0,0
2026-01-19 10:44:58,app1,12839,64,1001,backup,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/opt/app/data/fqyldqun.pdf,/opt/app/data,fqyldqun.pdf,.pdf,,15936,,,0,1,1,CAMP-RW-001,2026-01-19 10:44:00,1,0,1,0,1
2026-01-19 10:31:22,db1,18238,28,0,root,/usr/bin/cp,/usr/bin/cp,open,/var/tmp/scratch/wzrpplv.log,/var/tmp/scratch,wzrpplv.log,.log,,0,,,0,0,0,,2026-01-19 10:31:00,0,0,0,0,0
2026-01-19 10:34:05,db1,16185,78,0,root,/usr/bin/cp,/usr/bin/cp,write,/var/tmp/work/cxneajmbj.txt,/var/tmp/work,cxneajmbj.txt,.txt,,5704,,,0,0,0,,2026-01-19 10:34:00,0,0,0,0,0
2026-01-19 09:51:41,fs1,24814,59,0,root,/usr/local/bin/backupd,/usr/local/bin/backupd --target /srv/backup --full,open,/var/tmp/cache/dtpkpfqensh.log,/var/tmp/cache,dtpkpfqensh.log,.log,,0,,,0,0,0,,2026-01-19 09:51:00,0,0,0,0,0
2026-01-19 10:46:11,app1,7591,81,0,root,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,execve,/var/lib/higftxqzq.xlsx,/var/lib,higftxqzq.xlsx,.xlsx,,0,,,0,1,1,CAMP-RW-001,2026-01-19 10:46:00,1,0,1,0,1
2026-01-19 10:26:34,db1,24380,13,1001,backup,/usr/sbin/logrotate,/usr/sbin/logrotate /etc/logrotate.conf,unlink,/var/tmp/scratch/pfvztog.log,/var/tmp/scratch,pfvztog.log,.log,,0,,,0,0,0,,2026-01-19 10:26:00,0,0,0,0,0
2026-01-19 10:48:44,app1,45443,3,0,root,/usr/bin/python3,/usr/bin/python3 /tmp/enc.py,write,/var/lib/bgknrrgk.pdf,/var/lib,bgknrrgk.pdf,.pdf,,18312,,,0,1,1,CAMP-RW-001,2026-01-19 10:48:00,1,0,1,0,1
2026-01-19 10:19:41,db1,34026,17,1000,app,/usr/bin/cp,/usr/bin/cp,write,/var/tmp/cache/hwqlffcqwh.log,/var/tmp/cache,hwqlffcqwh.log,.log,,1194,,,0,0,0,,2026-01-19 10:19:00,0,0,0,0,0
